country,Period,Age (x),Age interval (n),nmx,nqx,npx,lx,ndx,nLx,nSx,Tx,e0x,nax
Greece,2095-2100,90,5,0.07955996,0.33498866,0.66501134,73413.748,24592.773,309109.907,0.55679639,549588.069,7.4862,2.6433
Greece,2095-2100,95,5,0.16226421,0.57203898,0.42796102,48820.975,27927.501,172111.28,0.284295594,240478.162,4.9257,2.4221
Greece,2095-2100,100,-1,0.305604792,...,...,20893.474,20893.474,68366.882,...,68366.882,3.2722,3.2722
Italy,2095-2100,0,1,0.0002411,0.00024105,0.99975895,100000,24.105,99977.189,0.9997398,9459941.852,94.5994,0.0537
Italy,2095-2100,1,4,0.00001097,0.00004388,0.99995612,99975.895,4.387,399892.71,0.99995688,9359964.662,93.6222,1.5216
Italy,2095-2100,5,5,0.00000736,0.00003681,0.99996319,99971.509,3.68,499848.344,0.99996103,8960071.952,89.6263,2.5
Italy,2095-2100,10,5,0.00000822,0.00004112,0.99995888,99967.829,4.111,499828.866,0.9999406,8460223.608,84.6295,2.5
Italy,2095-2100,15,5,0.00001681,0.00008404,0.99991596,99963.718,8.401,499799.177,0.99990448,7960394.743,79.6328,2.6894
Italy,2095-2100,20,5,0.00002042,0.00010207,0.99989793,99955.317,10.202,499751.436,0.99990038,7460595.566,74.6393,2.5352
Italy,2095-2100,25,5,0.0000199,0.00009951,0.99990049,99945.114,9.946,499701.652,0.9998742,6960844.13,69.6467,2.5951
Italy,2095-2100,30,5,0.00003222,0.00016111,0.99983889,99935.169,16.101,499638.789,0.99979554,6461142.477,64.6533,2.6986
Italy,2095-2100,35,5,0.00005165,0.00025823,0.99974177,99919.068,25.802,499536.63,0.99964652,5961503.689,59.6633,2.7246
Italy,2095-2100,40,5,0.00009477,0.00047374,0.99952626,99893.266,47.323,499360.056,0.99934115,5461967.058,54.678,2.7543
Italy,2095-2100,45,5,0.00017525,0.00087589,0.99912411,99845.942,87.454,499031.051,0.99886443,4962607.002,49.7026,2.7284
Italy,2095-2100,50,5,0.00028413,0.00141972,0.99858028,99758.489,141.629,498464.367,0.99825268,4463575.951,44.7438,2.6835
Italy,2095-2100,55,5,0.00042412,0.00211852,0.99788148,99616.86,211.041,497593.391,0.99734454,3965111.584,39.8036,2.6739
Italy,2095-2100,60,5,0.00065735,0.00328176,0.99671824,99405.819,326.226,496272.052,0.99589202,3467518.193,34.8824,2.6794
Italy,2095-2100,65,5,0.00100994,0.00503783,0.99496217,99079.593,499.146,494233.376,0.99399436,2971246.141,29.9885,2.6668
Italy,2095-2100,70,5,0.001479,0.00737044,0.99262956,98580.447,726.582,491265.189,0.98893195,2477012.765,25.1268,2.7469
Italy,2095-2100,75,5,0.00335311,0.01664762,0.98335238,97853.866,1629.034,485827.84,0.97063511,1985747.576,20.293,2.8874
Italy,2095-2100,80,5,0.00982021,0.04812513,0.95187487,96224.832,4630.833,471561.558,0.9125931,1499919.736,15.5877,2.935
Italy,2095-2100,85,5,0.02984927,0.14024334,0.85975666,91593.999,12845.449,430343.823,0.78734784,1028358.178,11.2274,2.8493
Italy,2095-2100,90,5,0.07079399,0.30460429,0.69539571,78748.551,23987.147,338830.281,0.5680277,598014.355,7.594,2.7108
Italy,2095-2100,95,5,0.16662083,0.58560726,0.41439274,54761.404,32068.676,192464.987,0.257419703,259184.073,4.733,2.4635
Italy,2095-2100,100,-1,0.340124486,...,...,22692.728,22692.728,66719.087,...,66719.087,2.9401,2.9401
Malta,2095-2100,0,1,0.00153902,0.00153679,0.99846321,100000,153.679,99855.128,0.99825556,9323083.814,93.2308,0.0573
Malta,2095-2100,1,4,0.00011373,0.0004548,0.9995452,99846.321,45.41,399272.65,0.9996304,9223228.685,92.3742,1.5197
Malta,2095-2100,5,5,0.0000491,0.00024549,0.99975451,99800.91,24.5,498943.303,0.99979109,8823956.035,88.4156,2.5
Malta,2095-2100,10,5,0.00003447,0.00017233,0.99982767,99776.411,17.194,498839.067,0.99979186,8325012.733,83.4367,2.5
Malta,2095-2100,15,5,0.00005256,0.00026276,0.99973724,99759.216,26.213,498735.239,0.99966661,7826173.665,78.4506,2.6789
Malta,2095-2100,20,5,0.00008139,0.00040689,0.99959311,99733.004,40.58,498568.966,0.99954349,7327438.426,73.4705,2.633
Malta,2095-2100,25,5,0.00009962,0.00049798,0.99950202,99692.423,49.645,498341.365,0.99947345,6828869.46,68.4994,2.5677
Malta,2095-2100,30,5,0.00011277,0.00056369,0.99943631,99642.778,56.167,498078.961,0.99933099,6330528.095,63.5322,2.5977
Malta,2095-2100,35,5,0.00015944,0.00079688,0.99920312,99586.611,79.359,497745.741,0.99906171,5832449.134,58.5666,2.6397
Malta,2095-2100,40,5,0.00022083,0.00110358,0.99889642,99507.252,109.814,497278.711,0.99863799,5334703.393,53.6112,2.6547
Malta,2095-2100,45,5,0.00033573,0.00167734,0.99832266,99397.438,166.723,496601.411,0.99783909,4837424.682,48.6675,2.6861
Malta,2095-2100,50,5,0.00054135,0.00270335,0.99729665,99230.715,268.256,495528.298,0.99679101,4340823.271,43.7448,2.6691
Malta,2095-2100,55,5,0.00076007,0.00379362,0.99620638,98962.459,375.426,493938.155,0.9951408,3845294.973,38.8561,2.6716
Malta,2095-2100,60,5,0.00124308,0.00619776,0.99380224,98587.034,611.019,491538.009,0.99182063,3351356.818,33.9939,2.7134
Malta,2095-2100,65,5,0.00214337,0.01066516,0.98933484,97976.015,1044.93,487517.54,0.98532233,2859818.809,29.189,2.7391
Malta,2095-2100,70,5,0.0040007,0.01982628,0.98017372,96931.085,1921.783,480361.919,0.9717304,2372301.27,24.4741,2.7659
Malta,2095-2100,75,5,0.00799314,0.03927045,0.96072955,95009.302,3731.058,466782.279,0.94192403,1891939.351,19.9132,2.785
Malta,2095-2100,80,5,0.0170216,0.08199044,0.91800956,91278.244,7483.944,439673.443,0.88420051,1425157.072,15.6133,2.7662
Malta,2095-2100,85,5,0.0340037,0.15775848,0.84224152,83794.3,13219.261,388759.482,0.78345193,985483.629,11.7607,2.7145
Malta,2095-2100,90,5,0.06697632,0.28904368,0.71095632,70575.039,20399.269,304574.366,0.626759,596724.148,8.4552,2.6322
Malta,2095-2100,95,5,0.12532678,0.47680825,0.52319175,50175.77,23924.221,190894.724,0.346586115,292149.782,5.8225,2.4927
Malta,2095-2100,100,-1,0.25926214,...,...,26251.549,26251.549,101255.058,...,101255.058,3.8571,3.8571
Montenegro,2095-2100,0,1,0.00079889,0.00079829,0.99920171,100000,79.829,99924.581,0.99914765,8795669.732,87.9567,0.0552
Montenegro,2095-2100,1,4,0.00003173,0.00012691,0.99987309,99920.171,12.681,399649.245,0.99984224,8695745.152,87.0269,1.5208
Montenegro,2095-2100,5,5,0.00003398,0.00016991,0.99983009,99907.49,16.975,499495.013,0.99984686,8296095.906,83.0378,2.5
Montenegro,2095-2100,10,5,0.00002728,0.00013637,0.99986363,99890.515,13.622,499418.521,0.9997781,7796600.894,78.0515,2.5
Montenegro,2095-2100,15,5,0.00006339,0.00031688,0.99968312,99876.893,31.649,499307.701,0.99974361,7297182.373,73.0618,2.5745
Montenegro,2095-2100,20,5,0.00003903,0.00019512,0.99980488,99845.244,19.481,499179.684,0.99965423,6797874.671,68.0841,2.6112
Montenegro,2095-2100,25,5,0.00010814,0.00054056,0.99945944,99825.763,53.962,499007.082,0.99940782,6298694.988,63.0969,2.7441
Montenegro,2095-2100,30,5,0.00012611,0.00063036,0.99936964,99771.801,62.892,498711.579,0.99915431,5799687.905,58.1295,2.6559
Montenegro,2095-2100,35,5,0.00022886,0.00114369,0.99885631,99708.909,114.036,498289.823,0.99832601,5300976.326,53.1645,2.7663
Montenegro,2095-2100,40,5,0.00045385,0.00226687,0.99773313,99594.872,225.769,497455.688,0.99735804,4802686.504,48.2222,2.7026
Montenegro,2095-2100,45,5,0.00060805,0.00303595,0.99696405,99369.104,301.679,496141.431,0.99609415,4305230.815,43.3256,2.6661
Montenegro,2095-2100,50,5,0.00101348,0.00505581,0.99494419,99067.424,500.866,494203.577,0.99285132,3809089.385,38.4495,2.7368
Montenegro,2095-2100,55,5,0.00191442,0.00953012,0.99046988,98566.558,939.351,490670.671,0.98869892,3314885.808,33.6309,2.6983
Montenegro,2095-2100,60,5,0.00267591,0.01329704,0.98670296,97627.207,1298.153,485125.563,0.98231973,2824215.137,28.9286,2.681
Montenegro,2095-2100,65,5,0.00468688,0.0231864,0.9768136,96329.054,2233.524,476548.411,0.96973536,2339089.573,24.2823,2.718
Montenegro,2095-2100,70,5,0.00798566,0.03921951,0.96078049,94095.53,3690.381,462125.843,0.9447377,1862541.162,19.7942,2.7369
Montenegro,2095-2100,75,5,0.0158252,0.07642362,0.92357638,90405.149,6909.089,436587.707,0.88893075,1400415.319,15.4904,2.7655
Montenegro,2095-2100,80,5,0.0334657,0.15555118,0.84444882,83496.061,12987.911,388096.239,0.78128549,963827.612,11.5434,2.7376
Montenegro,2095-2100,85,5,0.06917651,0.29748736,0.70251264,70508.15,20975.283,303213.959,0.608148,575731.374,8.1655,2.6483
Montenegro,2095-2100,90,5,0.13622468,0.50713176,0.49286824,49532.866,25119.69,184398.964,0.39173307,272517.415,5.5017,2.4814
Montenegro,2095-2100,95,5,0.2471104,0.73116509,0.26883491,24413.176,17850.062,72235.172,0.180249185,88118.451,3.6095,2.2084
Montenegro,2095-2100,100,-1,0.413206066,...,...,6563.114,6563.114,15883.279,...,15883.279,2.4201,2.4201
North Macedonia,2095-2100,0,1,0.00203964,0.00203573,0.99796427,100000,203.573,99808.379,0.99783265,8692015.539,86.9202,0.0587
North Macedonia,2095-2100,1,4,0.00007853,0.00031406,0.99968594,99796.427,31.342,399107.947,0.99973671,8592207.159,86.0973,1.5189
North Macedonia,2095-2100,5,5,0.00003245,0.00016222,0.99983778,99765.085,16.184,498784.968,0.99981289,8193099.212,82.1239,2.5
North Macedonia,2095-2100,10,5,0.00004241,0.000212,0.999788,99748.902,21.147,498691.642,0.99975458,7694314.244,77.1368,2.5
North Macedonia,2095-2100,15,5,0.00005846,0.00029226,0.99970774,99727.755,29.147,498569.251,0.99967335,7195622.603,72.1527,2.6147
North Macedonia,2095-2100,20,5,0.0000736,0.00036793,0.99963207,99698.608,36.682,498406.393,0.99953778,6697053.352,67.173,2.6379
North Macedonia,2095-2100,25,5,0.00011342,0.00056696,0.99943304,99661.926,56.504,498176.02,0.99937209,6198646.959,62.1967,2.6354
North Macedonia,2095-2100,30,5,0.00014114,0.00070549,0.99929451,99605.422,70.271,497863.211,0.99904001,5700470.939,57.2305,2.6676
North Macedonia,2095-2100,35,5,0.00025398,0.00126914,0.99873086,99535.151,126.324,497385.265,0.99846273,5202607.728,52.269,2.7005
North Macedonia,2095-2100,40,5,0.00037039,0.00185035,0.99814965,99408.826,183.941,496620.649,0.9975058,4705222.462,47.332,2.6977
North Macedonia,2095-2100,45,5,0.00065857,0.00328793,0.99671207,99224.885,326.244,495381.976,0.9956905,4208601.813,42.4148,2.7243
North Macedonia,2095-2100,50,5,0.00109395,0.00545599,0.99454401,98898.641,539.59,493247.125,0.9932456,3713219.838,37.5457,2.6907
North Macedonia,2095-2100,55,5,0.00166293,0.00828285,0.99171715,98359.051,814.693,489915.535,0.9891961,3219972.713,32.7369,2.6927
North Macedonia,2095-2100,60,5,0.00280532,0.01393749,0.98606251,97544.358,1359.524,484622.537,0.98140573,2730057.178,27.9879,2.7203
North Macedonia,2095-2100,65,5,0.00492471,0.02435154,0.97564846,96184.834,2342.249,475611.337,0.96711833,2245434.64,23.345,2.7317
North Macedonia,2095-2100,70,5,0.00896306,0.04393273,0.95606727,93842.585,4122.761,459972.443,0.93641571,1769823.303,18.8595,2.7587
North Macedonia,2095-2100,75,5,0.01864347,0.08950326,0.91049674,89719.824,8030.217,430725.424,0.86853814,1309850.86,14.5993,2.7742
North Macedonia,2095-2100,80,5,0.04027307,0.18443244,0.81556756,81689.607,15066.214,374101.457,0.74715276,879125.436,10.7618,2.7203
North Macedonia,2095-2100,85,5,0.08028838,0.33684086,0.66315914,66623.393,22441.481,279510.937,0.56703799,505023.979,7.5803,2.6113
North Macedonia,2095-2100,90,5,0.15336075,0.55014944,0.44985056,44181.912,24306.655,158493.321,0.35538374,225513.042,5.1042,2.4321
North Macedonia,2095-2100,95,5,0.26866725,0.76139579,0.23860421,19875.258,15132.938,56325.949,0.159561584,67019.722,3.372,2.1552
North Macedonia,2095-2100,100,-1,0.44345898,...,...,4742.32,4742.32,10693.773,...,10693.773,2.255,2.255
Portugal,2095-2100,0,1,0.00017299,0.00017296,0.99982704,100000,17.296,99983.629,0.9998199,9416048.009,94.1605,0.0535
Portugal,2095-2100,1,4,0.00000453,0.00001814,0.99998186,99982.704,1.813,399926.321,0.99997695,9316064.38,93.1768,1.5217
Portugal,2095-2100,5,5,0.00000482,0.0000241,0.9999759,99980.89,2.41,499898.427,0.99997385,8916138.059,89.1784,2.5
Portugal,2095-2100,10,5,0.00000564,0.00002821,0.99997179,99978.481,2.82,499885.353,0.99995764,8416239.632,84.1805,2.5
Portugal,2095-2100,15,5,0.00001258,0.0000629,0.9999371,99975.661,6.288,499864.176,0.99991979,7916354.279,79.1828,2.7533
Portugal,2095-2100,20,5,0.00001903,0.00009516,0.99990484,99969.372,9.513,499824.083,0.99990092,7416490.103,74.1876,2.6055
Portugal,2095-2100,25,5,0.00002087,0.00010436,0.99989564,99959.859,10.432,499774.56,0.99986514,6916666.02,69.1944,2.6287
Portugal,2095-2100,30,5,0.00003531,0.00017653,0.99982347,99949.427,17.644,499707.162,0.9997587,6416891.46,64.2014,2.7344
Portugal,2095-2100,35,5,0.00006434,0.00032164,0.99967836,99931.783,32.142,499586.581,0.99955822,5917184.298,59.2122,2.7496
Portugal,2095-2100,40,5,0.00011706,0.00058513,0.99941487,99899.641,58.455,499365.873,0.99921708,5417597.717,54.2304,2.7362
Portugal,2095-2100,45,5,0.00020014,0.00100022,0.99899978,99841.186,99.863,498974.907,0.99878412,4918231.844,49.2606,2.6866
Portugal,2095-2100,50,5,0.00028726,0.00143535,0.99856465,99741.323,143.164,498368.213,0.99833007,4419256.937,44.3072,2.6363
Portugal,2095-2100,55,5,0.00038605,0.00192848,0.99807152,99598.159,192.073,497535.975,0.99771262,3920888.724,39.3671,2.632
Portugal,2095-2100,60,5,0.00054353,0.00271417,0.99728583,99406.086,269.805,496397.919,0.9966628,3423352.749,34.4381,2.6557
Portugal,2095-2100,65,5,0.00081945,0.00408947,0.99591053,99136.281,405.415,494741.341,0.99488494,2926954.83,29.5246,2.6812
Portugal,2095-2100,70,5,0.00130789,0.00652033,0.99347967,98730.866,643.758,492210.708,0.99054286,2432213.489,24.6348,2.7575
Portugal,2095-2100,75,5,0.00285761,0.01420416,0.98579584,98087.108,1393.245,487555.8,0.9706018,1940002.781,19.7784,2.9331
Portugal,2095-2100,80,5,0.0107588,0.05265388,0.94734612,96693.863,5091.307,473222.538,0.90386023,1452446.98,15.0211,2.9874
Portugal,2095-2100,85,5,0.03301889,0.15417769,0.84582231,91602.557,14123.071,427727.032,0.76033023,979224.442,10.6899,2.8556
Portugal,2095-2100,90,5,0.08249285,0.34625698,0.65374302,77479.486,26827.813,325213.792,0.53119812,551497.41,7.118,2.6821
Portugal,2095-2100,95,5,0.18058227,0.61589517,0.38410483,50651.673,31196.121,172752.955,0.236564465,226283.618,4.4674,2.4194
Portugal,2095-2100,100,-1,0.363451334,...,...,19455.552,19455.552,53530.663,...,53530.663,2.7514,2.7514
Serbia,2095-2100,0,1,0.00085403,0.00085335,0.99914665,100000,85.335,99919.392,0.99907366,8755742.359,87.5574,0.0554
Serbia,2095-2100,1,4,0.00004161,0.00016642,0.99983358,99914.665,16.628,399617.437,0.99985902,8655822.966,86.6322,1.5207
Serbia,2095-2100,5,5,0.00001905,0.00009524,0.99990476,99898.038,9.514,499466.405,0.99989099,8256205.529,82.6463,2.5
Serbia,2095-2100,10,5,0.00002456,0.00012278,0.99987722,99888.524,12.265,499411.958,0.99983352,7756739.125,77.654,2.5
Serbia,2095-2100,15,5,0.00004556,0.00022777,0.99977223,99876.259,22.749,499328.817,0.99973332,7257327.167,72.6632,2.6931
Serbia,2095-2100,20,5,0.00006208,0.00031037,0.99968963,99853.51,30.992,499195.654,0.99958422,6757998.35,67.6791,2.6801
Serbia,2095-2100,25,5,0.00010823,0.00054102,0.99945898,99822.519,54.006,498988.101,0.99934184,6258802.696,62.6993,2.6948
Serbia,2095-2100,30,5,0.00015835,0.00079144,0.99920856,99768.513,78.961,498659.686,0.99897743,5759814.595,57.7318,2.684
Serbia,2095-2100,35,5,0.00026213,0.00130989,0.99869011,99689.551,130.582,498149.77,0.99826381,5261154.909,52.7754,2.718
Serbia,2095-2100,40,5,0.00045208,0.00225806,0.99774194,99558.969,224.81,497284.886,0.99694199,4763005.14,47.841,2.7316
Serbia,2095-2100,45,5,0.00080033,0.00399436,0.99600564,99334.159,396.776,495764.183,0.99486773,4265720.254,42.9431,2.7151
Serbia,2095-2100,50,5,0.00127935,0.00637776,0.99362224,98937.383,630.999,493219.787,0.99222629,3769956.07,38.1045,2.6749
Serbia,2095-2100,55,5,0.00187695,0.00934376,0.99065624,98306.384,918.551,489385.638,0.98844482,3276736.283,33.3319,2.6634
Serbia,2095-2100,60,5,0.00285612,0.01418652,0.98581348,97387.833,1381.595,483730.698,0.98215252,2787350.645,28.6211,2.6777
Serbia,2095-2100,65,5,0.00453222,0.02242818,0.97757182,96006.238,2153.245,475097.325,0.96995712,2303619.947,23.9945,2.7086
Serbia,2095-2100,70,5,0.00813561,0.03994636,0.96005364,93852.993,3749.085,460824.033,0.94363007,1828522.621,19.4828,2.7485
Serbia,2095-2100,75,5,0.01620858,0.07822366,0.92177634,90103.908,7048.258,434847.415,0.88296784,1367698.588,15.1791,2.7765
Serbia,2095-2100,80,5,0.0360648,0.16672324,0.83327676,83055.65,13847.307,383956.281,0.76877105,932851.173,11.2316,2.738
Serbia,2095-2100,85,5,0.07287972,0.31083293,0.68916707,69208.343,21512.232,295174.472,0.59279429,548894.892,7.9311,2.6354
Serbia,2095-2100,90,5,0.1431888,0.5253018,0.4746982,47696.111,25054.853,174977.743,0.37444498,253720.42,5.3195,2.4654
Serbia,2095-2100,95,5,0.25848863,0.74801741,0.25198259,22641.258,16936.055,65519.537,0.167928515,78742.678,3.4778,2.1843
Serbia,2095-2100,100,-1,0.431462225,...,...,5705.203,5705.203,13223.141,...,13223.141,2.3177,2.3177
Slovenia,2095-2100,0,1,0.00026295,0.00026289,0.99973711,100000,26.289,99975.124,0.99968903,9289016.993,92.8902,0.0537
Slovenia,2095-2100,1,4,0.00002568,0.00010272,0.99989728,99973.711,10.27,399869.392,0.99991845,9189041.869,91.9146,1.5216
Slovenia,2095-2100,5,5,0.00001077,0.00005383,0.99994617,99963.441,5.381,499803.753,0.99993339,8789172.477,87.9239,2.5
Slovenia,2095-2100,10,5,0.00001588,0.00007939,0.99992061,99958.06,7.935,499770.462,0.99989975,8289368.724,82.9285,2.5
Slovenia,2095-2100,15,5,0.00002627,0.00013133,0.99986867,99950.125,13.127,499720.359,0.99983234,7789598.262,77.9349,2.6944
Slovenia,2095-2100,20,5,0.00004038,0.00020186,0.99979814,99936.998,20.173,499636.578,0.99979061,7289877.903,72.9447,2.6002
Slovenia,2095-2100,25,5,0.0000425,0.00021248,0.99978752,99916.825,21.23,499531.959,0.99977336,6790241.325,67.9589,2.5429
Slovenia,2095-2100,30,5,0.00004962,0.00024808,0.99975192,99895.595,24.782,499418.744,0.99970366,6290709.366,62.9728,2.61
Slovenia,2095-2100,35,5,0.00007211,0.00036047,0.99963953,99870.812,36.001,499270.747,0.99953225,5791290.622,57.9878,2.6857
Slovenia,2095-2100,40,5,0.00012111,0.00060539,0.99939461,99834.812,60.439,499037.211,0.99916702,5292019.875,53.0078,2.7358
Slovenia,2095-2100,45,5,0.00022391,0.00111897,0.99888103,99774.372,111.644,498621.522,0.99844387,4792982.664,48.0382,2.7577
Slovenia,2095-2100,50,5,0.0004182,0.00208902,0.99791098,99662.728,208.198,497845.603,0.99714023,4294361.142,43.0889,2.752
Slovenia,2095-2100,55,5,0.00075357,0.00376138,0.99623862,99454.53,374.087,496421.877,0.99508106,3796515.54,38.1734,2.7257
Slovenia,2095-2100,60,5,0.00124512,0.00620773,0.99379227,99080.444,615.065,493980.006,0.99230579,3300093.663,33.3072,2.6877
Slovenia,2095-2100,65,5,0.00187853,0.00935166,0.99064834,98465.379,920.815,490179.219,0.98855468,2806113.657,28.4985,2.6676
Slovenia,2095-2100,70,5,0.0028368,0.01409227,0.98590773,97544.564,1374.624,484568.96,0.98114246,2315934.438,23.7423,2.7057
Slovenia,2095-2100,75,5,0.00518624,0.02563902,0.97436098,96169.94,2465.703,475431.181,0.95940223,1831365.478,19.043,2.8024
Slovenia,2095-2100,80,5,0.01275948,0.06211008,0.93788992,93704.237,5819.978,456129.734,0.89559879,1355934.297,14.4704,2.8709
Slovenia,2095-2100,85,5,0.03494629,0.1624396,0.8375604,87884.259,14275.884,408509.236,0.74532803,899804.562,10.2385,2.8347
Slovenia,2095-2100,90,5,0.09020935,0.3731416,0.6268584,73608.375,27466.347,304473.386,0.48733977,491295.326,6.6744,2.6856
Slovenia,2095-2100,95,5,0.20991863,0.6750493,0.3249507,46142.029,31148.144,148381.989,0.205757156,186821.94,4.0488,2.3569
Slovenia,2095-2100,100,-1,0.39006124,...,...,14993.885,14993.885,38439.951,...,38439.951,2.5637,2.5637
Spain,2095-2100,0,1,0.00014923,0.0001492,0.9998508,100000,14.92,99985.877,0.9998359,9530683.674,95.3068,0.0534
Spain,2095-2100,1,4,0.00000832,0.00003328,0.99996672,99985.08,3.327,399932.072,0.99996979,9430697.798,94.3211,1.5218
Spain,2095-2100,5,5,0.00000473,0.00002366,0.99997634,99981.752,2.366,499902.846,0.99997281,9030765.726,90.3241,2.5
Spain,2095-2100,10,5,0.00000614,0.00003071,0.99996929,99979.386,3.071,499889.255,0.99996096,8530862.879,85.3262,2.5
Spain,2095-2100,15,5,0.00001003,0.00005016,0.99994984,99976.316,5.015,499869.741,0.99994443,8030973.624,80.3288,2.6395
Spain,2095-2100,20,5,0.000012,0.00006002,0.99993998,99971.301,6,499841.962,0.9999345,7531103.884,75.3327,2.5765
Spain,2095-2100,25,5,0.00001448,0.00007242,0.99992758,99965.301,7.24,499809.222,0.99991481,7031261.921,70.337,2.613
Spain,2095-2100,30,5,0.00002065,0.00010326,0.99989674,99958.061,10.322,499766.646,0.99985646,6531452.699,65.3419,2.7078
Spain,2095-2100,35,5,0.00003928,0.00019639,0.99980361,99947.739,19.628,499694.909,0.99972309,6031686.054,60.3484,2.7692
